candidate	Label	SGMCI_score	valid_HiC_candidate	n_supported_edges	supported_edge_fraction	complete_clique_score	anchor_1	anchor_2	anchor_3	edge_1_2_weight	edge_1_2_threshold	edge_1_2_supported	edge_1_3_weight	edge_1_3_threshold	edge_1_3_supported	edge_2_3_weight	edge_2_3_threshold	edge_2_3_supported	interaction_type
(122, 123, 898)	1	0.9977951	False	1	0.3333333333333333	0	chr1:122000000-123000000	chr1:123000000-124000000	chr5:16000000-17000000		0.007356441579759121	False	0.001321888412348926	0.0012353004098129756	True		0.0012353004098129756	False	trans
(1288, 1292, 1295)	1	0.99778855	False	1	0.3333333333333333	0	chr7:53000000-54000000	chr7:57000000-58000000	chr7:60000000-61000000	0.022305676713585854	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(122, 124, 894)	1	0.9977858	False	1	0.3333333333333333	0	chr1:122000000-123000000	chr1:124000000-125000000	chr5:12000000-13000000		0.007356441579759121	False	0.0016938875196501613	0.0012353004098129756	True		0.0012353004098129756	False	trans
(334, 339, 340)	1	0.99777824	False	0	0.0	0	chr2:85000000-86000000	chr2:90000000-91000000	chr2:91000000-92000000		0.007356441579759121	False	0.004304071422666311	0.007356441579759121	False		0.007356441579759121	False	cis
(1409, 1440, 1441)	1	0.9977703	False	1	0.3333333333333333	0	chr8:14000000-15000000	chr8:45000000-46000000	chr8:46000000-47000000		0.007356441579759121	False	0.009639544412493706	0.007356441579759121	True		0.007356441579759121	False	cis
(122, 123, 1866)	1	0.99775827	False	0	0.0	0	chr1:122000000-123000000	chr1:123000000-124000000	chr11:52000000-53000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1288, 1292, 1296)	1	0.9977526	False	1	0.3333333333333333	0	chr7:53000000-54000000	chr7:57000000-58000000	chr7:61000000-62000000	0.022305676713585854	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(122, 124, 1866)	1	0.9977469	False	0	0.0	0	chr1:122000000-123000000	chr1:124000000-125000000	chr11:52000000-53000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(123, 124, 890)	1	0.99774617	False	0	0.0	0	chr1:123000000-124000000	chr1:124000000-125000000	chr5:8000000-9000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(122, 123, 2722)	1	0.9977424	False	1	0.3333333333333333	0	chr1:122000000-123000000	chr1:123000000-124000000	chr19:57000000-58000000		0.007356441579759121	False	0.003297779243439436	0.0012353004098129756	True		0.0012353004098129756	False	trans
(124, 2696, 2697)	1	0.9977272	False	1	0.3333333333333333	0	chr1:124000000-125000000	chr19:31000000-32000000	chr19:32000000-33000000		0.0012353004098129756	False		0.0012353004098129756	False	0.10422845184803009	0.007356441579759121	True	trans
(1288, 1295, 1296)	1	0.9977075	False	0	0.0	0	chr7:53000000-54000000	chr7:60000000-61000000	chr7:61000000-62000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(122, 124, 1719)	1	0.9977063	False	0	0.0	0	chr1:122000000-123000000	chr1:124000000-125000000	chr10:39000000-40000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(340, 341, 1584)	1	0.9976979	False	1	0.3333333333333333	0	chr2:91000000-92000000	chr2:92000000-93000000	chr9:43000000-44000000		0.007356441579759121	False	0.0059463586658239365	0.0012353004098129756	True		0.0012353004098129756	False	trans
(124, 887, 888)	1	0.9976942	False	1	0.3333333333333333	0	chr1:124000000-125000000	chr5:5000000-6000000	chr5:6000000-7000000		0.0012353004098129756	False		0.0012353004098129756	False	0.1546476036310196	0.007356441579759121	True	trans
(5, 122, 123)	1	0.9976913	False	0	0.0	0	chr1:5000000-6000000	chr1:122000000-123000000	chr1:123000000-124000000	0.0009581550839357078	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2444, 2445, 2474)	1	0.9976907	False	1	0.3333333333333333	0	chr16:35000000-36000000	chr16:36000000-37000000	chr16:65000000-66000000		0.007356441579759121	False	0.014130674302577972	0.007356441579759121	True		0.007356441579759121	False	cis
(123, 910, 911)	1	0.9976897	False	1	0.3333333333333333	0	chr1:123000000-124000000	chr5:28000000-29000000	chr5:29000000-30000000		0.0012353004098129756	False		0.0012353004098129756	False	0.10384508222341537	0.007356441579759121	True	trans
(122, 123, 1720)	1	0.9976845	False	0	0.0	0	chr1:122000000-123000000	chr1:123000000-124000000	chr10:40000000-41000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2688, 2690, 2695)	0	0.99768305	False	1	0.3333333333333333	0	chr19:23000000-24000000	chr19:25000000-26000000	chr19:30000000-31000000		0.007356441579759121	False	0.011287505738437176	0.007356441579759121	True		0.007356441579759121	False	cis
(329, 341, 343)	1	0.99768	False	0	0.0	0	chr2:80000000-81000000	chr2:92000000-93000000	chr2:94000000-95000000		0.007356441579759121	False	0.005225178319960833	0.007356441579759121	False		0.007356441579759121	False	cis
(339, 341, 1584)	1	0.9976794	False	0	0.0	0	chr2:90000000-91000000	chr2:92000000-93000000	chr9:43000000-44000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(125, 144, 338)	1	0.9976782	False	1	0.3333333333333333	0	chr1:125000000-126000000	chr1:144000000-145000000	chr2:89000000-90000000		0.007356441579759121	False	0.012841514311730862	0.0012353004098129756	True		0.0012353004098129756	False	trans
(124, 912, 929)	0	0.9976648	False	0	0.0	0	chr1:124000000-125000000	chr5:30000000-31000000	chr5:47000000-48000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(1397, 1399, 1439)	1	0.9976471	False	1	0.3333333333333333	0	chr8:2000000-3000000	chr8:4000000-5000000	chr8:44000000-45000000	0.050565700978040695	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(122, 123, 2802)	1	0.9976465	False	0	0.0	0	chr1:122000000-123000000	chr1:123000000-124000000	chr21:13000000-14000000		0.007356441579759121	False	0.0012312367325648665	0.0012353004098129756	False		0.0012353004098129756	False	trans
(1408, 1438, 1439)	1	0.99764	False	0	0.0	0	chr8:13000000-14000000	chr8:43000000-44000000	chr8:44000000-45000000	0.00648921262472868	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1288, 1291, 1293)	1	0.9976344	False	1	0.3333333333333333	0	chr7:53000000-54000000	chr7:56000000-57000000	chr7:58000000-59000000	0.026616331189870834	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(123, 912, 928)	1	0.9976324	False	0	0.0	0	chr1:123000000-124000000	chr5:30000000-31000000	chr5:46000000-47000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(125, 144, 1722)	1	0.99762005	False	1	0.3333333333333333	0	chr1:125000000-126000000	chr1:144000000-145000000	chr10:42000000-43000000		0.007356441579759121	False	0.034041229635477066	0.0012353004098129756	True		0.0012353004098129756	False	trans
(123, 124, 583)	1	0.9976192	False	0	0.0	0	chr1:123000000-124000000	chr1:124000000-125000000	chr3:91000000-92000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(125, 1297, 1721)	1	0.99761766	False	1	0.3333333333333333	0	chr1:125000000-126000000	chr7:62000000-63000000	chr10:41000000-42000000	0.015732411295175552	0.0012353004098129756	True		0.0012353004098129756	False		0.0012353004098129756	False	trans
(123, 911, 912)	1	0.99761057	False	1	0.3333333333333333	0	chr1:123000000-124000000	chr5:29000000-30000000	chr5:30000000-31000000		0.0012353004098129756	False		0.0012353004098129756	False	0.10417786985635757	0.007356441579759121	True	trans
(2444, 2445, 2473)	1	0.99761045	False	1	0.3333333333333333	0	chr16:35000000-36000000	chr16:36000000-37000000	chr16:64000000-65000000		0.007356441579759121	False	0.016575446352362633	0.007356441579759121	True		0.007356441579759121	False	cis
(2328, 2329, 2333)	1	0.9976102	False	1	0.3333333333333333	0	chr15:21000000-22000000	chr15:22000000-23000000	chr15:26000000-27000000		0.007356441579759121	False		0.007356441579759121	False	0.013604305684566498	0.007356441579759121	True	cis
(326, 341, 342)	1	0.9976095	False	0	0.0	0	chr2:77000000-78000000	chr2:92000000-93000000	chr2:93000000-94000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(329, 339, 343)	1	0.9976082	False	0	0.0	0	chr2:80000000-81000000	chr2:90000000-91000000	chr2:94000000-95000000		0.007356441579759121	False	0.005225178319960833	0.007356441579759121	False		0.007356441579759121	False	cis
(583, 1123, 1124)	1	0.99760073	False	0	0.0	0	chr3:91000000-92000000	chr6:59000000-60000000	chr6:60000000-61000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(1396, 1411, 1440)	0	0.99759895	False	1	0.3333333333333333	0	chr8:1000000-2000000	chr8:16000000-17000000	chr8:45000000-46000000	0.012288101017475128	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(123, 1122, 1123)	1	0.9975944	False	0	0.0	0	chr1:123000000-124000000	chr6:58000000-59000000	chr6:59000000-60000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(122, 124, 2696)	1	0.9975942	False	1	0.3333333333333333	0	chr1:122000000-123000000	chr1:124000000-125000000	chr19:31000000-32000000		0.007356441579759121	False	0.011219358071684837	0.0012353004098129756	True		0.0012353004098129756	False	trans
(121, 1439, 1440)	1	0.9975932	False	0	0.0	0	chr1:121000000-122000000	chr8:44000000-45000000	chr8:45000000-46000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2442, 2443, 2447)	1	0.99758625	False	1	0.3333333333333333	0	chr16:33000000-34000000	chr16:34000000-35000000	chr16:38000000-39000000	0.02012677863240242	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1059, 1062, 1063)	1	0.997586	False	1	0.3333333333333333	0	chr5:177000000-178000000	chr5:180000000-181000000	chr5:181000000-182000000	0.017368676140904427	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(329, 330, 341)	1	0.99757534	False	1	0.3333333333333333	0	chr2:80000000-81000000	chr2:81000000-82000000	chr2:92000000-93000000	0.13802051544189453	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(124, 911, 912)	1	0.99757415	False	1	0.3333333333333333	0	chr1:124000000-125000000	chr5:29000000-30000000	chr5:30000000-31000000		0.0012353004098129756	False		0.0012353004098129756	False	0.10417786985635757	0.007356441579759121	True	trans
(2522, 2523, 2572)	0	0.99756634	False	0	0.0	0	chr17:22000000-23000000	chr17:23000000-24000000	chr17:72000000-73000000		0.007356441579759121	False	0.0018326829886063933	0.007356441579759121	False		0.007356441579759121	False	cis
(124, 906, 911)	1	0.99756265	False	1	0.3333333333333333	0	chr1:124000000-125000000	chr5:24000000-25000000	chr5:29000000-30000000		0.0012353004098129756	False		0.0012353004098129756	False	0.02573391981422901	0.007356441579759121	True	trans
(1410, 1440, 1441)	1	0.9975617	False	1	0.3333333333333333	0	chr8:15000000-16000000	chr8:45000000-46000000	chr8:46000000-47000000		0.007356441579759121	False	0.011546973139047623	0.007356441579759121	True		0.007356441579759121	False	cis
(121, 1398, 1439)	0	0.99756026	False	0	0.0	0	chr1:121000000-122000000	chr8:3000000-4000000	chr8:44000000-45000000	0.00027053768280893564	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2688, 2689, 2695)	1	0.9975563	False	1	0.3333333333333333	0	chr19:23000000-24000000	chr19:24000000-25000000	chr19:30000000-31000000		0.007356441579759121	False	0.011287505738437176	0.007356441579759121	True		0.007356441579759121	False	cis
(124, 1122, 1123)	1	0.99755496	False	0	0.0	0	chr1:124000000-125000000	chr6:58000000-59000000	chr6:59000000-60000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(1111, 1122, 1125)	1	0.9975326	False	0	0.0	0	chr6:47000000-48000000	chr6:58000000-59000000	chr6:61000000-62000000		0.007356441579759121	False	0.003041895804926753	0.007356441579759121	False		0.007356441579759121	False	cis
(1288, 1290, 1293)	1	0.9975313	False	1	0.3333333333333333	0	chr7:53000000-54000000	chr7:55000000-56000000	chr7:58000000-59000000	0.025996970012784004	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1399, 1439, 1441)	1	0.99753124	False	1	0.3333333333333333	0	chr8:4000000-5000000	chr8:44000000-45000000	chr8:46000000-47000000		0.007356441579759121	False	0.009931434877216816	0.007356441579759121	True		0.007356441579759121	False	cis
(484, 485, 491)	1	0.99753004	False	1	0.3333333333333333	0	chr2:235000000-236000000	chr2:236000000-237000000	chr2:242000000-243000000	0.12258186936378479	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(328, 341, 343)	1	0.99752325	False	0	0.0	0	chr2:79000000-80000000	chr2:92000000-93000000	chr2:94000000-95000000		0.007356441579759121	False	0.005741004832088947	0.007356441579759121	False		0.007356441579759121	False	cis
(1287, 1295, 1298)	1	0.9975229	False	1	0.3333333333333333	0	chr7:52000000-53000000	chr7:60000000-61000000	chr7:63000000-64000000		0.007356441579759121	False	0.013060075230896473	0.007356441579759121	True		0.007356441579759121	False	cis
(327, 339, 340)	1	0.9975204	False	1	0.3333333333333333	0	chr2:78000000-79000000	chr2:90000000-91000000	chr2:91000000-92000000		0.007356441579759121	False	0.007898811250925064	0.007356441579759121	True		0.007356441579759121	False	cis
(2443, 2445, 2447)	1	0.9975164	False	0	0.0	0	chr16:34000000-35000000	chr16:36000000-37000000	chr16:38000000-39000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(487, 490, 491)	1	0.9975153	False	1	0.3333333333333333	0	chr2:238000000-239000000	chr2:241000000-242000000	chr2:242000000-243000000	0.015375437214970589	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1287, 1291, 1293)	1	0.9975116	False	1	0.3333333333333333	0	chr7:52000000-53000000	chr7:56000000-57000000	chr7:58000000-59000000	0.02362094074487686	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(0, 1063, 1064)	1	0.99750704	False	1	0.3333333333333333	0	chr1:0-1000000	chr5:181000000-182000000	chr6:0-1000000		0.0012353004098129756	False	0.005449953954666853	0.0012353004098129756	True		0.0012353004098129756	False	trans
(329, 333, 339)	1	0.9975025	False	1	0.3333333333333333	0	chr2:80000000-81000000	chr2:84000000-85000000	chr2:90000000-91000000	0.031090466305613518	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2446, 2474, 2475)	0	0.9975005	False	1	0.3333333333333333	0	chr16:37000000-38000000	chr16:65000000-66000000	chr16:66000000-67000000		0.007356441579759121	False		0.007356441579759121	False	0.055947788059711456	0.007356441579759121	True	cis
(2445, 2474, 2486)	0	0.99749917	False	1	0.3333333333333333	0	chr16:36000000-37000000	chr16:65000000-66000000	chr16:77000000-78000000		0.007356441579759121	False		0.007356441579759121	False	0.012968468479812145	0.007356441579759121	True	cis
(1288, 1291, 1296)	1	0.99749666	False	1	0.3333333333333333	0	chr7:53000000-54000000	chr7:56000000-57000000	chr7:61000000-62000000	0.026616331189870834	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(329, 331, 339)	1	0.9974952	False	1	0.3333333333333333	0	chr2:80000000-81000000	chr2:82000000-83000000	chr2:90000000-91000000	0.07784880697727203	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2556, 2571, 2751)	0	0.99749017	False	1	0.3333333333333333	0	chr17:56000000-57000000	chr17:71000000-72000000	chr20:27000000-28000000	0.00767908338457346	0.007356441579759121	True		0.0012353004098129756	False		0.0012353004098129756	False	trans
(339, 1295, 1584)	1	0.99749005	False	0	0.0	0	chr2:90000000-91000000	chr7:60000000-61000000	chr9:43000000-44000000		0.0012353004098129756	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1287, 1295, 1297)	1	0.9974885	False	1	0.3333333333333333	0	chr7:52000000-53000000	chr7:60000000-61000000	chr7:62000000-63000000		0.007356441579759121	False	0.012491359375417233	0.007356441579759121	True		0.007356441579759121	False	cis
(123, 124, 2697)	1	0.99748623	False	0	0.0	0	chr1:123000000-124000000	chr1:124000000-125000000	chr19:32000000-33000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2795, 2797, 2848)	1	0.9974848	False	1	0.3333333333333333	0	chr21:6000000-7000000	chr21:8000000-9000000	chr22:12000000-13000000		0.007356441579759121	False		0.0012353004098129756	False	0.0149232791736722	0.0012353004098129756	True	trans
(123, 124, 2798)	1	0.99748355	False	0	0.0	0	chr1:123000000-124000000	chr1:124000000-125000000	chr21:9000000-10000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(330, 338, 339)	1	0.9974776	False	0	0.0	0	chr2:81000000-82000000	chr2:89000000-90000000	chr2:90000000-91000000	0.005717065650969744	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(339, 344, 345)	1	0.99747425	False	1	0.3333333333333333	0	chr2:90000000-91000000	chr2:95000000-96000000	chr2:96000000-97000000		0.007356441579759121	False		0.007356441579759121	False	0.057760417461395264	0.007356441579759121	True	cis
